,Au,Az,B prime,B/G,Bulk modulus,C11,C12,C44,Crystal structure,Formation enthalpy,Lattice constant,Poisson ratio,Shear modulus,Total energy,Wigner-Seitz radius,Youngs modulus,Co,Cr,Zr,Fe,Al,Mo,Ta,Cu,W,V,Mn,Hf,Pt,Nb,Ni
164,1.8874401985565037,3.2667524188596806,3.579378846253814,1.9055160539318328,112.1199880774588,150.64006874163164,92.85994774537238,94.37667501326747,0,0.0137734799045574,3.267852588364358,0.2766709976811938,58.83969743845031,-8660.422657392695,3.0405720283643967,150.2378704640119,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.3125,0.1875,0.0,0.28125,0.0
165,0.6754740412295179,2.082763771403312,4.182206530593079,2.244721451485135,171.6539854889629,237.37150350679573,138.79522648004647,102.65554925556496,0,0.0124070037982164,3.2251335139472532,0.3060553239813299,76.47006062841095,-15876.098351348604,3.0008240840376668,199.74825961782244,0.0,0.0,0.0,0.0,0.21212121,0.0,0.0,0.0,0.27272727,0.3030303,0.0,0.21212121,0.0,0.0,0.0
166,1.8952484654792563,3.273930458905679,3.622830297330354,2.4851599422597146,137.32750215665482,173.4547621146358,119.26387217766433,88.70860257992807,0,0.0059405686370155,3.398780614368856,0.3226002508752505,55.25901967974954,-16559.055986251562,3.1623939535686483,146.17118658311432,0.0,0.0,0.32258065,0.0,0.22580645,0.0,0.0,0.0,0.22580645,0.0,0.0,0.22580645,0.0,0.0,0.0
167,1.3750236688757314,2.7870508488082493,3.5564641295339907,2.4186910115940172,136.13808302959603,176.73185442176748,115.84119733351032,84.8526787611596,0,0.002020618176175,3.3840070423441984,0.3183155607174691,56.28585146966558,-13147.320014847355,3.1486478898639554,148.40502768138475,0.0,0.0,0.21875,0.0,0.21875,0.25,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0
168,8.523576396191572,8.991767490069597,3.2535494857125205,2.7134060576726124,114.24253096993274,128.3871254895067,107.17023371014577,95.38867887099128,1,-0.0001823643760872,4.332346601887145,0.3358901317664343,42.10299842402605,-11669.880037259176,3.1994306496202993,112.48996022486826,0.0,0.0,0.19354839,0.0,0.22580645,0.0,0.0,0.0,0.0,0.0,0.0,0.32258065,0.25806452,0.0,0.0
169,7.190165039568468,7.864653008233328,4.4090856503223925,2.259088643596483,133.4237173172994,155.24250264985156,122.51432465102332,128.69788177624014,1,0.0002299756265529,3.743792160296446,0.3071301645914351,59.06085965041549,-2708.0414782690837,2.76478418837567,154.4004623915185,0.0,0.0,0.0,0.0,0.23333333,0.1,0.0,0.0,0.0,0.0,0.33333333,0.0,0.0,0.0,0.33333333
170,0.606311542745356,2.0070046762317957,3.1486189901968222,1.4743729866407072,127.4450225840602,203.3967791311067,89.46914431053695,114.32664791845596,0,0.0034087307722074,3.091961582371327,0.22340639932753,86.44015031395685,-3755.9992306522618,2.8769143178643737,211.5028661058568,0.0,0.0,0.0,0.0,0.23333333,0.33333333,0.0,0.0,0.0,0.0,0.33333333,0.0,0.1,0.0,0.0
171,0.3624621538171624,1.7209913494823663,4.465284626811413,2.422122533233024,153.39586636599415,214.40069173491392,122.89345368153428,78.741582552445,0,0.0022076032182667,3.331536148114136,0.3185418224015823,63.33117514135131,-6067.214375573736,3.099826369007334,167.00960617142232,0.0,0.0,0.25,0.0,0.21875,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0
172,1.004318863770289,2.424471333064463,4.515001203065267,2.2343926564961976,181.76052767013897,245.57802207451223,149.85178046795232,116.0427642985536,0,0.0040147288782463,3.040052144608664,0.3052751726701202,81.34672620843725,-3230.746918898977,2.828615203935163,212.3597241957338,0.0,0.0,0.0,0.0,0.21875,0.21875,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.25
173,0.4867386926202952,1.8711988240621005,4.35295928770414,2.1399520207898313,185.886323156592,265.477717533131,146.09062596832248,111.698492672132,0,0.0025190539868162,3.078351588520122,0.2978397441417506,86.86471535375054,-3577.9719178839377,2.864250904968231,225.4729598993152,0.0,0.0,0.0,0.0,0.23333333,0.3,0.0,0.0,0.0,0.33333333,0.0,0.0,0.0,0.0,0.13333333
174,1.118093372665486,2.537684451607517,5.51164692004422,2.5232718805188568,134.15459177704486,174.7339021154986,113.86493660781798,77.2331136771377,0,0.0097742511170508,3.333941986547419,0.3249670631505499,53.1669190358745,-4786.284880133283,3.102064880337696,140.88883314345142,0.0,0.0,0.27272727,0.0,0.21212121,0.0,0.0,0.0,0.0,0.21212121,0.0,0.0,0.0,0.3030303,0.0
175,1.508569138083116,2.913966051228169,4.501212594415645,2.249882050638023,180.68387266138208,237.05822131161216,152.49669833626706,123.20470359515323,0,0.0144014478646568,3.117066528165284,0.3064427755027863,80.30815331414536,-12005.242241671936,2.900273203827133,209.8360134224707,0.0,0.0,0.0,0.0,0.23333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.26666667
176,3.0553350918890914,4.314326699017072,4.341132245254622,2.437840390791696,120.04973881381888,147.16120830230875,106.49400406957398,87.72580249783387,0,0.0033926951427929,3.2356195450913816,0.3195710374823685,49.24429805465336,-2840.8543324030575,3.010580807183295,129.96269894813983,0.0,0.0,0.19354839,0.0,0.22580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32258065,0.0,0.25806452
177,0.533482478629268,1.9251208133587223,4.520779805077937,2.25100027022566,186.3620084371466,260.9427146273756,149.0716553420321,107.68265232135116,0,0.0128942200517485,3.2226341431738077,0.3065265260988639,82.79075347177282,-13576.159459301947,2.998498545581829,216.3366310531656,0.0,0.0,0.14814815,0.0,0.25925926,0.0,0.0,0.0,0.37037037,0.22222222,0.0,0.0,0.0,0.0,0.0
178,0.860637985340956,2.2782684919332707,4.571700157321564,2.2323986758478895,155.39240016394035,212.0801634332695,127.04851852927578,96.86245870101357,0,0.0056809674438227,3.1850949257947665,0.3051238405995644,69.60781774560076,-3704.535186913756,2.963570196997252,181.69364486378592,0.11111111,0.0,0.0,0.0,0.2962963,0.0,0.0,0.0,0.0,0.22222222,0.0,0.0,0.0,0.37037037,0.0
179,2.953284185080431,4.224347187183554,4.211991241986456,2.110514100789085,114.40672950876112,144.65137572450806,99.28440640088766,95.8229146266392,0,-0.0067398228766251,3.217530409403838,0.2954045768083926,54.20799106056028,-2148.1848990868766,2.993749778701572,140.44255943887643,0.16,0.0,0.12,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
180,2.843755235820444,4.127519783469954,9.02642302053023,2.1286223180108643,170.72572596361215,216.13399334135065,148.0215922747429,140.56764145103176,0,0.0048564951239313,2.89594322933908,0.2969094204735141,80.20479937612906,-2128.624716249876,2.6945291260114494,208.03671975618005,0.1875,0.3125,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.6603975246499036,2.0663972052776822,7.843135624287774,2.140829096249854,191.8928396260202,269.28874840786705,153.19488523509676,119.94801720505107,0,-0.0058300298023823,2.969641085979034,0.2979114087169155,89.63482417263661,-1730.0953427460026,2.763101264867325,232.6761218239997,0.2,0.33333333,0.0,0.0,0.26666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
182,0.5432910592686149,1.9362913430111672,4.54555015370153,2.1889009346470027,174.1092834369497,245.5157638975103,138.40604320666938,103.69781246300973,0,0.0105228948923468,3.1714845854729523,0.3017630612875734,79.54187450014851,-4991.202391116507,2.9509064617276812,207.0893480997306,0.21212121,0.0,0.0,0.0,0.24242424,0.24242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030303,0.0
183,2.6427058747877368,3.949028027409587,4.393900558841179,2.4876770737465166,155.82429927397058,192.28530954194645,137.59379413998266,107.98916359192904,0,0.0145594187488313,3.1062338475044404,0.3227585411435714,62.638475434954465,-3767.276691122651,2.890193940788511,165.71115677159565,0.21212121,0.0,0.0,0.0,0.24242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030303,0.24242424
184,5.609182258648122,6.520967061184999,4.617372178633019,2.1070931341310093,144.4513784131724,173.26323611083964,130.04544956433878,140.91088126352815,1,-0.0039686165928287,3.6250250991006423,0.2951177768861394,68.554814247803,-2234.6748582245928,2.677074914240109,177.5731172469137,0.25,0.0,0.0,0.3125,0.25,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,5.4439388065331045,6.3798727335341425,4.952766663602361,1.7338546467204596,132.8298265032779,165.50596757499082,116.49175596742144,156.35221609540227,1,-0.0066084765544474,3.611960109155047,0.2581255285806234,76.60955129919455,-2056.0568362753543,2.667426441227653,192.76886444524703,0.26470588,0.0,0.0,0.20588235,0.23529412,0.0,0.0,0.0,0.0,0.0,0.29411765,0.0,0.0,0.0,0.0
186,0.990881961368153,2.410962933783577,6.71482305312844,1.9609939998872497,157.91289012615383,221.2999587245309,126.21935582696528,114.61790465391306,0,-0.0098577733147067,2.981121667991842,0.2820712011053182,80.52696241560824,-1811.763768528715,2.7737833674388375,206.48259885108337,0.3030303,0.18181818,0.0,0.0,0.24242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272727,0.0,0.0
187,5.047909412695322,6.041057238309303,-12.949363354455842,1.1584172657152942,76.74302219070745,106.05301571510364,62.08802542850935,132.79751140151438,1,-0.0034709743190433,3.653924875821019,0.1648233288333332,66.2481684812601,-2213.579270801119,2.698417350546124,154.33482427890578,0.34482759,0.0,0.0,0.0,0.27586207,0.0,0.0,0.24137931,0.0,0.0,0.13793103,0.0,0.0,0.0,0.0
188,5.210651727679657,6.180408161611108,4.988846448167336,1.944800337811696,129.30366478356223,158.27402272914165,114.81848581077256,134.28647751874058,1,-0.0008194473543881,3.6528766770198726,0.280522097393569,66.48685845512333,-2316.5206416281544,2.6976432575015323,170.27578287612772,0.27027027,0.0,0.0,0.0,0.21621622,0.0,0.0,0.27027027,0.0,0.0,0.24324324,0.0,0.0,0.0,0.0
189,2.564130299002972,3.87897519925049,4.612867830800834,1.9538343280397237,143.96824477422484,187.34207841555036,122.28132795356208,126.18451874333869,0,-0.0149121140875649,2.9429438938310115,0.2813890042062615,73.68498071106559,-1948.3837082330872,2.73826087397265,188.83824811661987,0.3125,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0
190,2.7678697120069025,4.060268992323714,4.539085224368687,1.9580780034962757,160.28193437750582,207.10672754879235,136.86953779186254,142.59094183900942,0,-0.0131963690062093,2.8919658818006666,0.2817938700208237,81.85676673314953,-2002.724283544406,2.6908284047134803,209.8470036365511,0.3030303,0.0,0.0,0.27272727,0.24242424,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0,0.0
191,3.933580112417477,5.081178697331434,5.878520991266454,2.6295125275121416,184.59348330851947,219.39645629822945,167.1919968136645,132.6300937193366,0,0.0092162015744179,2.994634974347371,0.3312433304048694,70.20064798214472,-3556.093829368485,2.786356817496419,186.9082888326604,0.29411765,0.0,0.0,0.0,0.23529412,0.23529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529412
192,1.374518954505933,2.7865680932537265,4.377733577610057,1.994365205110514,161.95415528585667,220.52657460105092,132.66794562825956,122.41202610629892,0,0.0046339074797288,3.0822692587524685,0.2851955518542927,81.20586684467466,-8428.543010450236,2.867896099542565,208.73083770649572,0.3125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.21875,0.0,0.0
193,5.148550001269594,6.127253062837402,4.8056696688632945,2.492032736273197,100.28292423246184,117.91905246524983,91.46486011606784,81.04576554820757,0,0.0120990617069765,3.3869314791836223,0.3230317814818129,40.241415280295904,-3961.5421914458934,3.151368930857154,106.48134269527866,0.0,0.04347826,0.43478261,0.0,0.34782609,0.0,0.0,0.17391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1.2483673298666629,2.665083317456146,6.714561221956245,2.004825458386077,138.9185369060335,190.26443709650303,113.2455868107987,102.6308265130416,0,0.0123933597860741,3.14903632424036,0.2861565254803266,69.29208541568781,-6567.572120518414,2.930019486766733,178.24093564305412,0.0,0.17857143,0.0,0.0,0.28571429,0.0,0.0,0.0,0.0,0.35714286,0.0,0.17857143,0.0,0.0,0.0
195,0.9572763389940162,2.3770387881003585,6.415858632029179,1.9169930099574004,124.81674070921116,176.50742712806309,98.9713974997852,92.1530749508576,0,0.0044105148240305,3.1967263089565656,0.2778100045396829,65.11069162009352,-3066.829946850376,2.9743926124326605,166.39818630930722,0.0,0.20588235,0.0,0.0,0.23529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411765,0.26470588,0.0
196,0.3943837447678913,1.7606958578751666,6.469288139603311,2.114798072462373,163.46789201179317,236.9175008502807,126.7430875925494,96.99181653335717,0,0.0119942485780484,3.150972878132258,0.2957625972134094,77.29716332749382,-3429.0125853440218,2.931821352498403,200.317546220925,0.0,0.22580645,0.0,0.0,0.25806452,0.0,0.0,0.0,0.0,0.19354839,0.0,0.0,0.0,0.32258065,0.0
